Trial#,Block#,Timestamp,Arrow X,Arrow Y,Arrow Z,Crosshair X position,Crosshair Y position,Center-Target X position,Center-Target Y position,Radial Error,Event,Condition,Force
1,4,13.778,0,0,0,0,-1,0,0,0,ITI,Near+Quiet,0
1,4,20.91711,0,0,0,0,-1,0,0,0,Ready,Near+Quiet,0
1,4,20.92525,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.93734,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.94412,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.95226,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.96123,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.96977,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.98141,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.98761,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,20.99855,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.00887,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.01535,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.0228,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.03188,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.04069,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.04883,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.05822,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.07294,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.08831,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.0992,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.11248,0,0,0,0,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.11962,0,0,0,-6.103516E-05,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.12555,0,0,0,-0.0001220703,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.13153,0,0,0,-0.0001831055,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.13692,0,0,0,-0.0002441406,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.14152,0,0,0,-0.0003051758,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.14867,0,0,0,-0.0004272461,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.15708,0,0,0,-0.0004882813,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.16554,0,0,0,-0.0006103516,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.17456,0,0,0,-0.0007324219,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.18304,0,0,0,-0.000793457,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.19162,0,0,0,-0.0009155273,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.20101,0,0,0,-0.001037598,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.20913,0,0,0,-0.001159668,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.21823,0,0,0,-0.001281738,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.22638,0,0,0,-0.001342773,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.2355,0,0,0,-0.001464844,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.24369,0,0,0,-0.001586914,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.25286,0,0,0,-0.001647949,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.26545,0,0,0,-0.001831055,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.27133,0,0,0,-0.00189209,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.28141,0,0,0,-0.00201416,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.28746,0,0,0,-0.002075195,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.29791,0,0,0,-0.002197266,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.30421,0,0,0,-0.002319336,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.3152,0,0,0,-0.002441406,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.32173,0,0,0,-0.002502441,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.33149,0,0,0,-0.002624512,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.33895,0,0,0,-0.002746582,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.34857,0,0,0,-0.002868652,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.35622,0,0,0,-0.002929688,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.36515,0,0,0,-0.003051758,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.37343,0,0,0,-0.003173828,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.3826,0,0,0,-0.003234863,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.39078,0,0,0,-0.003356934,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.39994,0,0,0,-0.003479004,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.40836,0,0,0,-0.003601074,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.41817,0,0,0,-0.003723145,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.42658,0,0,0,-0.00378418,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.43581,0,0,0,-0.00390625,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.44425,0,0,0,-0.00402832,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.45333,0,0,0,-0.004150391,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.46681,0,0,0,-0.004272461,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.47177,0,0,0,-0.004333496,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.48166,0,0,0,-0.004455566,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.48789,0,0,0,-0.004516602,-1,0,0,0,Aim,Near+Quiet,0
1,4,21.49839,0,0,0,-0.004699707,-0.9998779,0,0,0,Aim,Near+Quiet,0
1,4,21.50505,0,0,0,-0.004760742,-0.9998169,0,0,0,Aim,Near+Quiet,0
1,4,21.51611,0,0,0,-0.004882813,-0.9996948,0,0,0,Aim,Near+Quiet,0
1,4,21.52224,0,0,0,-0.004943848,-0.9996338,0,0,0,Aim,Near+Quiet,0
1,4,21.53174,0,0,0,-0.005126953,-0.9995117,0,0,0,Aim,Near+Quiet,0
1,4,21.53973,0,0,0,-0.005371094,-0.9993896,0,0,0,Aim,Near+Quiet,0
1,4,21.54936,0,0,0,-0.005615234,-0.9991455,0,0,0,Aim,Near+Quiet,0
1,4,21.55669,0,0,0,-0.005737305,-0.9990234,0,0,0,Aim,Near+Quiet,0
1,4,21.56595,0,0,0,-0.005981445,-0.9987793,0,0,0,Aim,Near+Quiet,0
1,4,21.57415,0,0,0,-0.006225586,-0.9985352,0,0,0,Aim,Near+Quiet,0
1,4,21.58409,0,0,0,-0.006469727,-0.9981689,0,0,0,Aim,Near+Quiet,0
1,4,21.59243,0,0,0,-0.006591797,-0.9979858,0,0,0,Aim,Near+Quiet,0
1,4,21.6018,0,0,0,-0.006835938,-0.9976196,0,0,0,Aim,Near+Quiet,0
1,4,21.60971,0,0,0,-0.007080078,-0.9971313,0,0,0,Aim,Near+Quiet,0
1,4,21.61926,0,0,0,-0.007324219,-0.9966431,0,0,0,Aim,Near+Quiet,0
1,4,21.63334,0,0,0,-0.00769043,-0.9958496,0,0,0,Aim,Near+Quiet,0
1,4,21.63846,0,0,0,-0.0078125,-0.9955444,0,0,0,Aim,Near+Quiet,0
1,4,21.64951,0,0,0,-0.008178711,-0.9949341,0,0,0,Aim,Near+Quiet,0
1,4,21.65456,0,0,0,-0.008361816,-0.9946289,0,0,0,Aim,Near+Quiet,0
1,4,21.66644,0,0,0,-0.008728027,-0.9938965,0,0,0,Aim,Near+Quiet,0
1,4,21.67202,0,0,0,-0.008911133,-0.9935303,0,0,0,Aim,Near+Quiet,0
1,4,21.68362,0,0,0,-0.009460449,-0.9924316,0,0,0,Aim,Near+Quiet,0
1,4,21.68966,0,0,0,-0.009643555,-0.9920044,0,0,0,Aim,Near+Quiet,0
1,4,21.69909,0,0,0,-0.01000977,-0.9911499,0,0,0,Aim,Near+Quiet,0
1,4,21.70567,0,0,0,-0.01019287,-0.9907227,0,0,0,Aim,Near+Quiet,0
1,4,21.7153,0,0,0,-0.01055908,-0.9897461,0,0,0,Aim,Near+Quiet,0
1,4,21.72314,0,0,0,-0.01092529,-0.9887695,0,0,0,Aim,Near+Quiet,0
1,4,21.73192,0,0,0,-0.0111084,-0.9882813,0,0,0,Aim,Near+Quiet,0
1,4,21.74023,0,0,0,-0.01147461,-0.9872437,0,0,0,Aim,Near+Quiet,0
1,4,21.74949,0,0,0,-0.01184082,-0.986145,0,0,0,Aim,Near+Quiet,0
1,4,21.75803,0,0,0,-0.01202393,-0.9855957,0,0,0,Aim,Near+Quiet,0
1,4,21.76687,0,0,0,-0.01239014,-0.984436,0,0,0,Aim,Near+Quiet,0
1,4,21.77571,0,0,0,-0.01275635,-0.9832153,0,0,0,Aim,Near+Quiet,0
1,4,21.7848,0,0,0,-0.01312256,-0.9819946,0,0,0,Aim,Near+Quiet,0
1,4,21.79317,0,0,0,-0.01348877,-0.9806519,0,0,0,Aim,Near+Quiet,0
1,4,21.80214,0,0,0,-0.01367188,-0.9799805,0,0,0,Aim,Near+Quiet,0
1,4,21.81057,0,0,0,-0.01403809,-0.9786377,0,0,0,Aim,Near+Quiet,0
1,4,21.81958,0,0,0,-0.0144043,-0.9772339,0,0,0,Aim,Near+Quiet,0
1,4,21.83312,0,0,0,-0.01477051,-0.975769,0,0,0,Aim,Near+Quiet,0
1,4,21.83802,0,0,0,-0.01501465,-0.9750366,0,0,0,Aim,Near+Quiet,0
1,4,21.84809,0,0,0,-0.01550293,-0.9735718,0,0,0,Aim,Near+Quiet,0
1,4,21.85472,0,0,0,-0.01599121,-0.9719849,0,0,0,Aim,Near+Quiet,0
1,4,21.86454,0,0,0,-0.01647949,-0.9703979,0,0,0,Aim,Near+Quiet,0
1,4,21.87093,0,0,0,-0.01672363,-0.9696045,0,0,0,Aim,Near+Quiet,0
1,4,21.88152,0,0,0,-0.01721191,-0.9679565,0,0,0,Aim,Near+Quiet,0
1,4,21.88817,0,0,0,-0.0177002,-0.9662476,0,0,0,Aim,Near+Quiet,0
1,4,21.89806,0,0,0,-0.01794434,-0.9653931,0,0,0,Aim,Near+Quiet,0
1,4,21.90536,0,0,0,-0.01843262,-0.9636841,0,0,0,Aim,Near+Quiet,0
1,4,21.91514,0,0,0,-0.0189209,-0.961853,0,0,0,Aim,Near+Quiet,0
1,4,21.92276,0,0,0,-0.01916504,-0.9609375,0,0,0,Aim,Near+Quiet,0
1,4,21.93241,0,0,0,-0.01965332,-0.9591064,0,0,0,Aim,Near+Quiet,0
1,4,21.93991,0,0,0,-0.0201416,-0.9572754,0,0,0,Aim,Near+Quiet,0
1,4,21.94888,0,0,0,-0.02062988,-0.9553223,0,0,0,Aim,Near+Quiet,0
1,4,21.95768,0,0,0,-0.02087402,-0.9543457,0,0,0,Aim,Near+Quiet,0
1,4,21.96642,0,0,0,-0.0213623,-0.9523926,0,0,0,Aim,Near+Quiet,0
1,4,21.97494,0,0,0,-0.02185059,-0.9504395,0,0,0,Aim,Near+Quiet,0
1,4,21.98447,0,0,0,-0.02233887,-0.9484253,0,0,0,Aim,Near+Quiet,0
1,4,21.99252,0,0,0,-0.02258301,-0.9473877,0,0,0,Aim,Near+Quiet,0
1,4,22.00175,0,0,0,-0.02307129,-0.9453125,0,0,0,Aim,Near+Quiet,0
1,4,22.01587,0,0,0,-0.02380371,-0.9421997,0,0,0,Aim,Near+Quiet,0
1,4,22.02094,0,0,0,-0.02404785,-0.9411621,0,0,0,Aim,Near+Quiet,0
1,4,22.03168,0,0,0,-0.02453613,-0.9389648,0,0,0,Aim,Near+Quiet,0
1,4,22.03736,0,0,0,-0.02478027,-0.9378662,0,0,0,Aim,Near+Quiet,0
1,4,22.04798,0,0,0,-0.02526855,-0.9356689,0,0,0,Aim,Near+Quiet,0
1,4,22.05425,0,0,0,-0.02575684,-0.9334717,0,0,0,Aim,Near+Quiet,0
1,4,22.06458,0,0,0,-0.02624512,-0.9312744,0,0,0,Aim,Near+Quiet,0
1,4,22.07098,0,0,0,-0.02648926,-0.9301758,0,0,0,Aim,Near+Quiet,0
1,4,22.08169,0,0,0,-0.02697754,-0.9278564,0,0,0,Aim,Near+Quiet,0
1,4,22.08884,0,0,0,-0.02746582,-0.9255371,0,0,0,Aim,Near+Quiet,0
1,4,22.09879,0,0,0,-0.0279541,-0.9232178,0,0,0,Aim,Near+Quiet,0
1,4,22.10569,0,0,0,-0.02819824,-0.9220581,0,0,0,Aim,Near+Quiet,0
1,4,22.11531,0,0,0,-0.02868652,-0.9197388,0,0,0,Aim,Near+Quiet,0
1,4,22.12346,0,0,0,-0.0291748,-0.9174194,0,0,0,Aim,Near+Quiet,0
1,4,22.13275,0,0,0,-0.02941895,-0.9161987,0,0,0,Aim,Near+Quiet,0
1,4,22.14095,0,0,0,-0.02990723,-0.9137573,0,0,0,Aim,Near+Quiet,0
1,4,22.15028,0,0,0,-0.03039551,-0.9113159,0,0,0,Aim,Near+Quiet,0
1,4,22.15913,0,0,0,-0.03088379,-0.9088745,0,0,0,Aim,Near+Quiet,0
1,4,22.16819,0,0,0,-0.03137207,-0.9064331,0,0,0,Aim,Near+Quiet,0
1,4,22.17673,0,0,0,-0.03161621,-0.9052124,0,0,0,Aim,Near+Quiet,0
1,4,22.18612,0,0,0,-0.03210449,-0.902771,0,0,0,Aim,Near+Quiet,0
1,4,22.1994,0,0,0,-0.03283691,-0.8989868,0,0,0,Aim,Near+Quiet,0
1,4,22.20481,0,0,0,-0.03308105,-0.8977051,0,0,0,Aim,Near+Quiet,0
1,4,22.21675,0,0,0,-0.03356934,-0.8951416,0,0,0,Aim,Near+Quiet,0
1,4,22.2228,0,0,0,-0.03387451,-0.8938599,0,0,0,Aim,Near+Quiet,0
1,4,22.23151,0,0,0,-0.03448486,-0.8912964,0,0,0,Aim,Near+Quiet,0
1,4,22.23935,0,0,0,-0.03509521,-0.8887329,0,0,0,Aim,Near+Quiet,0
1,4,22.24927,0,0,0,-0.03570557,-0.8861694,0,0,0,Aim,Near+Quiet,0
1,4,22.25721,0,0,0,-0.03601074,-0.8848877,0,0,0,Aim,Near+Quiet,0
1,4,22.26627,0,0,0,-0.03662109,-0.8822632,0,0,0,Aim,Near+Quiet,0
1,4,22.2748,0,0,0,-0.03723145,-0.8795776,0,0,0,Aim,Near+Quiet,0
1,4,22.28511,0,0,0,-0.0378418,-0.8768921,0,0,0,Aim,Near+Quiet,0
1,4,22.29294,0,0,0,-0.03814697,-0.8755493,0,0,0,Aim,Near+Quiet,0
1,4,22.30271,0,0,0,-0.03875732,-0.8728638,0,0,0,Aim,Near+Quiet,0
1,4,22.31738,0,0,0,-0.03967285,-0.8688354,0,0,0,Aim,Near+Quiet,0
1,4,22.32299,0,0,0,-0.03997803,-0.8674927,0,0,0,Aim,Near+Quiet,0
1,4,22.3326,0,0,0,-0.04058838,-0.8648071,0,0,0,Aim,Near+Quiet,0
1,4,22.33914,0,0,0,-0.04119873,-0.8621216,0,0,0,Aim,Near+Quiet,0
1,4,22.34882,0,0,0,-0.04180908,-0.859436,0,0,0,Aim,Near+Quiet,0
1,4,22.35548,0,0,0,-0.04211426,-0.8580933,0,0,0,Aim,Near+Quiet,0
1,4,22.36586,0,0,0,-0.04272461,-0.8552856,0,0,0,Aim,Near+Quiet,0
1,4,22.37356,0,0,0,-0.04333496,-0.852478,0,0,0,Aim,Near+Quiet,0
1,4,22.38306,0,0,0,-0.04364014,-0.8510742,0,0,0,Aim,Near+Quiet,0
1,4,22.39985,0,0,0,-0.04486084,-0.845459,0,0,0,Aim,Near+Quiet,0
1,4,22.40816,0,0,0,-0.04547119,-0.8426514,0,0,0,Aim,Near+Quiet,0
1,4,22.41679,0,0,0,-0.04577637,-0.8412476,0,0,0,Aim,Near+Quiet,0
1,4,22.4298,0,0,0,-0.04669189,-0.8370361,0,0,0,Aim,Near+Quiet,0
1,4,22.43602,0,0,0,-0.04699707,-0.8356323,0,0,0,Aim,Near+Quiet,0
1,4,22.44135,0,0,0,-0.04730225,-0.8342285,0,0,0,Aim,Near+Quiet,0
1,4,22.44938,0,0,0,-0.0479126,-0.8314209,0,0,0,Aim,Near+Quiet,0
1,4,22.45436,0,0,0,-0.04821777,-0.8300171,0,0,0,Aim,Near+Quiet,0
1,4,22.46475,0,0,0,-0.04882813,-0.8272095,0,0,0,Aim,Near+Quiet,0
1,4,22.47066,0,0,0,-0.0491333,-0.8258057,0,0,0,Aim,Near+Quiet,0
1,4,22.48106,0,0,0,-0.04974365,-0.822937,0,0,0,Aim,Near+Quiet,0
1,4,22.4874,0,0,0,-0.05004883,-0.8214722,0,0,0,Aim,Near+Quiet,0
1,4,22.49772,0,0,0,-0.05065918,-0.8185425,0,0,0,Aim,Near+Quiet,0
1,4,22.50447,0,0,0,-0.05126953,-0.8156128,0,0,0,Aim,Near+Quiet,0
1,4,22.51502,0,0,0,-0.05187988,-0.8126831,0,0,0,Aim,Near+Quiet,0
1,4,22.52118,0,0,0,-0.05218506,-0.8112183,0,0,0,Aim,Near+Quiet,0
1,4,22.53185,0,0,0,-0.05279541,-0.8082886,0,0,0,Aim,Near+Quiet,0
1,4,22.53845,0,0,0,-0.05340576,-0.8053589,0,0,0,Aim,Near+Quiet,0
1,4,22.5486,0,0,0,-0.05401611,-0.8024292,0,0,0,Aim,Near+Quiet,0
1,4,22.55593,0,0,0,-0.05432129,-0.8009644,0,0,0,Aim,Near+Quiet,0
1,4,22.56553,0,0,0,-0.05493164,-0.7980347,0,0,0,Aim,Near+Quiet,0
1,4,22.57347,0,0,0,-0.05554199,-0.795105,0,0,0,Aim,Near+Quiet,0
1,4,22.58281,0,0,0,-0.05584717,-0.7936401,0,0,0,Aim,Near+Quiet,0
1,4,22.59153,0,0,0,-0.05645752,-0.7907104,0,0,0,Aim,Near+Quiet,0
1,4,22.60072,0,0,0,-0.05706787,-0.7877808,0,0,0,Aim,Near+Quiet,0
1,4,22.60886,0,0,0,-0.05767822,-0.7848511,0,0,0,Aim,Near+Quiet,0
1,4,22.61807,0,0,0,-0.0579834,-0.7833862,0,0,0,Aim,Near+Quiet,0
1,4,22.63284,0,0,0,-0.05889893,-0.7789917,0,0,0,Aim,Near+Quiet,0
1,4,22.63853,0,0,0,-0.05950928,-0.776062,0,0,0,Aim,Near+Quiet,0
1,4,22.64888,0,0,0,-0.06011963,-0.7731323,0,0,0,Aim,Near+Quiet,0
1,4,22.65387,0,0,0,-0.0604248,-0.7716064,0,0,0,Aim,Near+Quiet,0
1,4,22.66467,0,0,0,-0.06103516,-0.7685547,0,0,0,Aim,Near+Quiet,0
1,4,22.67044,0,0,0,-0.06134033,-0.7670288,0,0,0,Aim,Near+Quiet,0
1,4,22.68193,0,0,0,-0.06195068,-0.7639771,0,0,0,Aim,Near+Quiet,0
1,4,22.68757,0,0,0,-0.06225586,-0.7624512,0,0,0,Aim,Near+Quiet,0
1,4,22.69827,0,0,0,-0.06317139,-0.7578735,0,0,0,Aim,Near+Quiet,0
1,4,22.70456,0,0,0,-0.06347656,-0.7563477,0,0,0,Aim,Near+Quiet,0
1,4,22.71531,0,0,0,-0.06408691,-0.7532959,0,0,0,Aim,Near+Quiet,0
1,4,22.72168,0,0,0,-0.06439209,-0.75177,0,0,0,Aim,Near+Quiet,0
1,4,22.73192,0,0,0,-0.06500244,-0.7487183,0,0,0,Aim,Near+Quiet,0
1,4,22.73949,0,0,0,-0.06561279,-0.7456665,0,0,0,Aim,Near+Quiet,0
1,4,22.74922,0,0,0,-0.06622314,-0.7426147,0,0,0,Aim,Near+Quiet,0
1,4,22.75633,0,0,0,-0.06652832,-0.7410889,0,0,0,Aim,Near+Quiet,0
1,4,22.76572,0,0,0,-0.06713867,-0.7380371,0,0,0,Aim,Near+Quiet,0
1,4,22.77382,0,0,0,-0.06774902,-0.7349854,0,0,0,Aim,Near+Quiet,0
1,4,22.78295,0,0,0,-0.0680542,-0.7334595,0,0,0,Aim,Near+Quiet,0
1,4,22.79153,0,0,0,-0.06866455,-0.7304077,0,0,0,Aim,Near+Quiet,0
1,4,22.80076,0,0,0,-0.0692749,-0.727356,0,0,0,Aim,Near+Quiet,0
1,4,22.80901,0,0,0,-0.06988525,-0.7243042,0,0,0,Aim,Near+Quiet,0
1,4,22.81807,0,0,0,-0.07019043,-0.7227783,0,0,0,Aim,Near+Quiet,0
1,4,22.82597,0,0,0,-0.07080078,-0.7197266,0,0,0,Aim,Near+Quiet,0
1,4,22.83528,0,0,0,-0.07141113,-0.7166748,0,0,0,Aim,Near+Quiet,0
1,4,22.84976,0,0,0,-0.07232666,-0.7120972,0,0,0,Aim,Near+Quiet,0
1,4,22.85469,0,0,0,-0.07263184,-0.7105713,0,0,0,Aim,Near+Quiet,0
1,4,22.86624,0,0,0,-0.07324219,-0.7075195,0,0,0,Aim,Near+Quiet,0
1,4,22.87174,0,0,0,-0.07354736,-0.7059937,0,0,0,Aim,Near+Quiet,0
1,4,22.88197,0,0,0,-0.07415771,-0.7029419,0,0,0,Aim,Near+Quiet,0
1,4,22.88826,0,0,0,-0.07476807,-0.6998901,0,0,0,Aim,Near+Quiet,0
1,4,22.89877,0,0,0,-0.07537842,-0.6968384,0,0,0,Aim,Near+Quiet,0
1,4,22.90503,0,0,0,-0.07568359,-0.6953125,0,0,0,Aim,Near+Quiet,0
1,4,22.92222,0,0,0,-0.07659912,-0.6907349,0,0,0,Aim,Near+Quiet,0
1,4,22.92933,0,0,0,-0.07720947,-0.6876831,0,0,0,Aim,Near+Quiet,0
1,4,22.93895,0,0,0,-0.07781982,-0.6846313,0,0,0,Aim,Near+Quiet,0
1,4,22.94675,0,0,0,-0.078125,-0.6831055,0,0,0,Aim,Near+Quiet,0
1,4,22.95448,0,0,0,-0.07873535,-0.6800537,0,0,0,Aim,Near+Quiet,0
1,4,22.96033,0,0,0,-0.07904053,-0.6785278,0,0,0,Aim,Near+Quiet,0
1,4,22.96843,0,0,0,-0.07965088,-0.675415,0,0,0,Aim,Near+Quiet,0
1,4,22.98246,0,0,0,-0.08026123,-0.6722412,0,0,0,Aim,Near+Quiet,0
1,4,22.98715,0,0,0,-0.08056641,-0.6706543,0,0,0,Aim,Near+Quiet,0
1,4,22.99926,0,0,0,-0.08148193,-0.6658936,0,0,0,Aim,Near+Quiet,0
1,4,23.01043,0,0,0,-0.08209229,-0.6627197,0,0,0,Aim,Near+Quiet,0
1,4,23.01784,0,0,0,-0.08239746,-0.6611328,0,0,0,Aim,Near+Quiet,0
1,4,23.02299,0,0,0,-0.08270264,-0.6595459,0,0,0,Aim,Near+Quiet,0
1,4,23.03145,0,0,0,-0.08331299,-0.6563721,0,0,0,Aim,Near+Quiet,0
1,4,23.03943,0,0,0,-0.08392334,-0.6531982,0,0,0,Aim,Near+Quiet,0
1,4,23.04885,0,0,0,-0.08453369,-0.6500244,0,0,0,Aim,Near+Quiet,0
1,4,23.05629,0,0,0,-0.08483887,-0.6484375,0,0,0,Aim,Near+Quiet,0
1,4,23.06543,0,0,0,-0.08544922,-0.6452637,0,0,0,Aim,Near+Quiet,0
1,4,23.07353,0,0,0,-0.08605957,-0.6420898,0,0,0,Aim,Near+Quiet,0
1,4,23.08252,0,0,0,-0.08636475,-0.6405029,0,0,0,Aim,Near+Quiet,0
1,4,23.09236,0,0,0,-0.0869751,-0.6373291,0,0,0,Aim,Near+Quiet,0
1,4,23.10062,0,0,0,-0.08758545,-0.6341553,0,0,0,Aim,Near+Quiet,0
1,4,23.10884,0,0,0,-0.0881958,-0.6309814,0,0,0,Aim,Near+Quiet,0
1,4,23.11785,0,0,0,-0.08850098,-0.6293945,0,0,0,Aim,Near+Quiet,0
1,4,23.12606,0,0,0,-0.08911133,-0.6262207,0,0,0,Aim,Near+Quiet,0
1,4,23.13532,0,0,0,-0.08972168,-0.6230469,0,0,0,Aim,Near+Quiet,0
1,4,23.1492,0,0,0,-0.09063721,-0.6182861,0,0,0,Aim,Near+Quiet,0
1,4,23.15432,0,0,0,-0.09094238,-0.6166992,0,0,0,Aim,Near+Quiet,0
1,4,23.16522,0,0,0,-0.09155273,-0.6135254,0,0,0,Aim,Near+Quiet,0
1,4,23.17063,0,0,0,-0.09185791,-0.6119385,0,0,0,Aim,Near+Quiet,0
1,4,23.18236,0,0,0,-0.09246826,-0.6087646,0,0,0,Aim,Near+Quiet,0
1,4,23.18792,0,0,0,-0.09277344,-0.6071777,0,0,0,Aim,Near+Quiet,0
1,4,23.1981,0,0,0,-0.09338379,-0.6040039,0,0,0,Aim,Near+Quiet,0
1,4,23.20411,0,0,0,-0.09399414,-0.6008301,0,0,0,Aim,Near+Quiet,0
1,4,23.21589,0,0,0,-0.09460449,-0.5976563,0,0,0,Aim,Near+Quiet,0
1,4,23.22157,0,0,0,-0.09490967,-0.5960693,0,0,0,Aim,Near+Quiet,0
1,4,23.23187,0,0,0,-0.09552002,-0.5928955,0,0,0,Aim,Near+Quiet,0
1,4,23.2386,0,0,0,-0.09613037,-0.5897217,0,0,0,Aim,Near+Quiet,0
1,4,23.24899,0,0,0,-0.09674072,-0.5865479,0,0,0,Aim,Near+Quiet,0
1,4,23.25628,0,0,0,-0.0970459,-0.5849609,0,0,0,Aim,Near+Quiet,0
1,4,23.26574,0,0,0,-0.09765625,-0.5817871,0,0,0,Aim,Near+Quiet,0
1,4,23.27323,0,0,0,-0.0982666,-0.5786133,0,0,0,Aim,Near+Quiet,0
1,4,23.28281,0,0,0,-0.09857178,-0.5770264,0,0,0,Aim,Near+Quiet,0
1,4,23.29057,0,0,0,-0.09906006,-0.5738525,0,0,0,Aim,Near+Quiet,0
1,4,23.29982,0,0,0,-0.09954834,-0.5706787,0,0,0,Aim,Near+Quiet,0
1,4,23.30832,0,0,0,-0.1000366,-0.5675049,0,0,0,Aim,Near+Quiet,0
1,4,23.31797,0,0,0,-0.1002808,-0.565918,0,0,0,Aim,Near+Quiet,0
1,4,23.32576,0,0,0,-0.100769,-0.5628052,0,0,0,Aim,Near+Quiet,0
1,4,23.33474,0,0,0,-0.1012573,-0.5597534,0,0,0,Aim,Near+Quiet,0
1,4,23.34954,0,0,0,-0.1019897,-0.5551758,0,0,0,Aim,Near+Quiet,0
1,4,23.35433,0,0,0,-0.1022339,-0.5536499,0,0,0,Aim,Near+Quiet,0
1,4,23.36658,0,0,0,-0.1027222,-0.5505981,0,0,0,Aim,Near+Quiet,0
1,4,23.37131,0,0,0,-0.1029663,-0.5490723,0,0,0,Aim,Near+Quiet,0
1,4,23.38211,0,0,0,-0.1034546,-0.5460205,0,0,0,Aim,Near+Quiet,0
1,4,23.38763,0,0,0,-0.1036987,-0.5444946,0,0,0,Aim,Near+Quiet,0
1,4,23.39877,0,0,0,-0.1044312,-0.539917,0,0,0,Aim,Near+Quiet,0
1,4,23.40442,0,0,0,-0.1046143,-0.5383911,0,0,0,Aim,Near+Quiet,0
1,4,23.41479,0,0,0,-0.1049805,-0.5353394,0,0,0,Aim,Near+Quiet,0
1,4,23.42105,0,0,0,-0.1051636,-0.5338135,0,0,0,Aim,Near+Quiet,0
1,4,23.43159,0,0,0,-0.1055298,-0.5307617,0,0,0,Aim,Near+Quiet,0
1,4,23.4379,0,0,0,-0.1057129,-0.5292358,0,0,0,Aim,Near+Quiet,0
1,4,23.44827,0,0,0,-0.1062622,-0.5246582,0,0,0,Aim,Near+Quiet,0
